image_id,filename,npz_index,domain_id,modality_group,corruption_type,corruption_family,corruption_severity,is_unseen_corruption,label
train_000376,train/images.npz,376,domain_06,retinal,noise,generic,1,False,class_033
train_000377,train/images.npz,377,domain_10,ct,none,generic,0,False,class_076
train_000378,train/images.npz,378,domain_15,microscopy,brightness,generic,1,False,class_105
train_000379,train/images.npz,379,domain_09,3d_projection,brightness,generic,1,False,class_063
train_000380,train/images.npz,380,domain_01,microscopy,none,generic,0,False,class_009
train_000381,train/images.npz,381,domain_15,microscopy,none,generic,0,False,class_099
train_000382,train/images.npz,382,domain_06,retinal,noise,generic,1,False,class_032
train_000383,train/images.npz,383,domain_10,ct,blur,generic,1,False,class_074
train_000384,train/images.npz,384,domain_10,ct,contrast,generic,1,False,class_073
train_000385,train/images.npz,385,domain_09,3d_projection,noise,generic,1,False,class_062
train_000386,train/images.npz,386,domain_04,3d_projection,noise,generic,1,False,class_027
train_000387,train/images.npz,387,domain_11,microscopy,noise,generic,1,False,class_080
train_000388,train/images.npz,388,domain_10,ct,none,generic,0,False,class_077
train_000389,train/images.npz,389,domain_03,xray,brightness,generic,1,False,class_022
train_000390,train/images.npz,390,domain_11,microscopy,none,generic,0,False,class_081
train_000391,train/images.npz,391,domain_00,3d_projection,none,generic,0,False,class_001
train_000392,train/images.npz,392,domain_08,ct,noise,generic,1,False,class_056
train_000393,train/images.npz,393,domain_05,3d_projection,contrast,generic,1,False,class_030
train_000394,train/images.npz,394,domain_08,ct,none,generic,0,False,class_055
train_000395,train/images.npz,395,domain_13,retinal,blur,generic,1,False,class_095
train_000396,train/images.npz,396,domain_07,ct,noise,generic,1,False,class_036
train_000397,train/images.npz,397,domain_00,3d_projection,none,generic,0,False,class_001
train_000398,train/images.npz,398,domain_15,microscopy,none,generic,0,False,class_105
train_000399,train/images.npz,399,domain_01,microscopy,contrast,generic,1,False,class_008
train_000400,train/images.npz,400,domain_07,ct,none,generic,0,False,class_038
train_000401,train/images.npz,401,domain_15,microscopy,none,generic,0,False,class_104
train_000402,train/images.npz,402,domain_07,ct,none,generic,0,False,class_042
train_000403,train/images.npz,403,domain_09,3d_projection,noise,generic,1,False,class_063
train_000404,train/images.npz,404,domain_10,ct,contrast,generic,1,False,class_073
train_000405,train/images.npz,405,domain_01,microscopy,noise,generic,1,False,class_008
train_000406,train/images.npz,406,domain_09,3d_projection,noise,generic,2,False,class_065
train_000407,train/images.npz,407,domain_08,ct,contrast,generic,1,False,class_054
train_000408,train/images.npz,408,domain_11,microscopy,none,generic,0,False,class_085
train_000409,train/images.npz,409,domain_10,ct,none,generic,0,False,class_075
train_000410,train/images.npz,410,domain_01,microscopy,noise,generic,1,False,class_005
train_000411,train/images.npz,411,domain_03,xray,none,generic,0,False,class_022
train_000412,train/images.npz,412,domain_07,ct,contrast,generic,1,False,class_039
train_000413,train/images.npz,413,domain_03,xray,none,generic,0,False,class_017
train_000414,train/images.npz,414,domain_14,3d_projection,contrast,generic,1,False,class_097
train_000415,train/images.npz,415,domain_03,xray,noise,generic,1,False,class_023
train_000416,train/images.npz,416,domain_09,3d_projection,noise,generic,1,False,class_061
train_000417,train/images.npz,417,domain_08,ct,brightness,generic,1,False,class_056
train_000418,train/images.npz,418,domain_01,microscopy,brightness,generic,2,False,class_004
train_000419,train/images.npz,419,domain_07,ct,contrast,generic,1,False,class_037
train_000420,train/images.npz,420,domain_11,microscopy,contrast,generic,2,False,class_084
train_000421,train/images.npz,421,domain_15,microscopy,none,generic,0,False,class_100
train_000422,train/images.npz,422,domain_04,3d_projection,none,generic,0,False,class_028
train_000423,train/images.npz,423,domain_06,retinal,noise,generic,2,False,class_033
train_000424,train/images.npz,424,domain_07,ct,none,generic,0,False,class_036
train_000425,train/images.npz,425,domain_14,3d_projection,none,generic,0,False,class_096
train_000426,train/images.npz,426,domain_08,ct,contrast,generic,1,False,class_051
train_000427,train/images.npz,427,domain_15,microscopy,contrast,generic,1,False,class_104
train_000428,train/images.npz,428,domain_01,microscopy,contrast,generic,1,False,class_007
train_000429,train/images.npz,429,domain_09,3d_projection,brightness,generic,1,False,class_066
train_000430,train/images.npz,430,domain_05,3d_projection,noise,generic,1,False,class_030
train_000431,train/images.npz,431,domain_04,3d_projection,contrast,generic,1,False,class_029
train_000432,train/images.npz,432,domain_03,xray,contrast,generic,2,False,class_023
train_000433,train/images.npz,433,domain_11,microscopy,blur,generic,2,False,class_081
train_000434,train/images.npz,434,domain_07,ct,noise,generic,1,False,class_037
train_000435,train/images.npz,435,domain_08,ct,noise,generic,1,False,class_053
train_000436,train/images.npz,436,domain_15,microscopy,none,generic,0,False,class_100
train_000437,train/images.npz,437,domain_09,3d_projection,none,generic,0,False,class_058
train_000438,train/images.npz,438,domain_10,ct,blur,generic,1,False,class_072
train_000439,train/images.npz,439,domain_06,retinal,blur,generic,1,False,class_032
train_000440,train/images.npz,440,domain_10,ct,blur,generic,1,False,class_079
train_000441,train/images.npz,441,domain_03,xray,contrast,generic,1,False,class_019
train_000442,train/images.npz,442,domain_10,ct,none,generic,0,False,class_075
train_000443,train/images.npz,443,domain_14,3d_projection,none,generic,0,False,class_096
train_000444,train/images.npz,444,domain_15,microscopy,none,generic,0,False,class_103
train_000445,train/images.npz,445,domain_01,microscopy,brightness,generic,1,False,class_003
train_000446,train/images.npz,446,domain_02,ultrasound,none,generic,0,False,class_011
train_000447,train/images.npz,447,domain_01,microscopy,blur,generic,1,False,class_005
train_000448,train/images.npz,448,domain_09,3d_projection,contrast,generic,1,False,class_062
train_000449,train/images.npz,449,domain_15,microscopy,blur,generic,1,False,class_099
train_000450,train/images.npz,450,domain_13,retinal,contrast,generic,2,False,class_095
train_000451,train/images.npz,451,domain_07,ct,noise,generic,1,False,class_038
train_000452,train/images.npz,452,domain_03,xray,contrast,generic,1,False,class_026
train_000453,train/images.npz,453,domain_10,ct,none,generic,0,False,class_078
train_000454,train/images.npz,454,domain_10,ct,none,generic,0,False,class_076
train_000455,train/images.npz,455,domain_03,xray,noise,generic,1,False,class_015
train_000456,train/images.npz,456,domain_00,3d_projection,brightness,generic,2,False,class_001
train_000457,train/images.npz,457,domain_09,3d_projection,noise,generic,1,False,class_059
train_000458,train/images.npz,458,domain_06,retinal,none,generic,0,False,class_034
train_000459,train/images.npz,459,domain_07,ct,noise,generic,1,False,class_039
train_000460,train/images.npz,460,domain_15,microscopy,contrast,generic,1,False,class_101
train_000461,train/images.npz,461,domain_10,ct,none,generic,0,False,class_078
train_000462,train/images.npz,462,domain_05,3d_projection,blur,generic,2,False,class_030
train_000463,train/images.npz,463,domain_01,microscopy,noise,generic,2,False,class_009
train_000464,train/images.npz,464,domain_08,ct,blur,generic,1,False,class_047
train_000465,train/images.npz,465,domain_10,ct,none,generic,0,False,class_079
train_000466,train/images.npz,466,domain_02,ultrasound,none,generic,0,False,class_011
train_000467,train/images.npz,467,domain_08,ct,brightness,generic,1,False,class_050
train_000468,train/images.npz,468,domain_15,microscopy,noise,generic,2,False,class_098
train_000469,train/images.npz,469,domain_10,ct,none,generic,0,False,class_073
train_000470,train/images.npz,470,domain_09,3d_projection,noise,generic,1,False,class_066
train_000471,train/images.npz,471,domain_15,microscopy,none,generic,0,False,class_100
train_000472,train/images.npz,472,domain_07,ct,brightness,generic,1,False,class_040
train_000473,train/images.npz,473,domain_07,ct,noise,generic,1,False,class_041
train_000474,train/images.npz,474,domain_09,3d_projection,blur,generic,1,False,class_059
train_000475,train/images.npz,475,domain_10,ct,noise,generic,1,False,class_075
train_000476,train/images.npz,476,domain_10,ct,contrast,generic,1,False,class_074
train_000477,train/images.npz,477,domain_15,microscopy,none,generic,0,False,class_102
train_000478,train/images.npz,478,domain_13,retinal,contrast,generic,1,False,class_093
train_000479,train/images.npz,479,domain_15,microscopy,contrast,generic,1,False,class_103
train_000480,train/images.npz,480,domain_01,microscopy,none,generic,0,False,class_004
train_000481,train/images.npz,481,domain_03,xray,contrast,generic,1,False,class_017
train_000482,train/images.npz,482,domain_15,microscopy,noise,generic,1,False,class_103
train_000483,train/images.npz,483,domain_07,ct,blur,generic,2,False,class_037
train_000484,train/images.npz,484,domain_08,ct,noise,generic,1,False,class_057
train_000485,train/images.npz,485,domain_16,3d_projection,none,generic,0,False,class_107
train_000486,train/images.npz,486,domain_08,ct,contrast,generic,1,False,class_054
train_000487,train/images.npz,487,domain_03,xray,none,generic,0,False,class_020
train_000488,train/images.npz,488,domain_06,retinal,contrast,generic,1,False,class_032
train_000489,train/images.npz,489,domain_03,xray,noise,generic,1,False,class_012
train_000490,train/images.npz,490,domain_06,retinal,none,generic,0,False,class_035
train_000491,train/images.npz,491,domain_11,microscopy,none,generic,0,False,class_082
train_000492,train/images.npz,492,domain_03,xray,brightness,generic,1,False,class_012
train_000493,train/images.npz,493,domain_09,3d_projection,contrast,generic,2,False,class_059
train_000494,train/images.npz,494,domain_08,ct,none,generic,0,False,class_054
train_000495,train/images.npz,495,domain_03,xray,none,generic,0,False,class_015
train_000496,train/images.npz,496,domain_12,xray,blur,generic,1,False,class_089
train_000497,train/images.npz,497,domain_03,xray,noise,generic,1,False,class_023
train_000498,train/images.npz,498,domain_16,3d_projection,noise,generic,1,False,class_107
train_000499,train/images.npz,499,domain_07,ct,noise,generic,1,False,class_046
train_000500,train/images.npz,500,domain_01,microscopy,noise,generic,1,False,class_008
train_000501,train/images.npz,501,domain_11,microscopy,noise,generic,1,False,class_084
train_000502,train/images.npz,502,domain_03,xray,none,generic,0,False,class_025
train_000503,train/images.npz,503,domain_08,ct,none,generic,0,False,class_057
train_000504,train/images.npz,504,domain_07,ct,contrast,generic,1,False,class_045
train_000505,train/images.npz,505,domain_07,ct,contrast,generic,1,False,class_039
train_000506,train/images.npz,506,domain_04,3d_projection,contrast,generic,1,False,class_027
train_000507,train/images.npz,507,domain_00,3d_projection,contrast,generic,1,False,class_001
train_000508,train/images.npz,508,domain_15,microscopy,none,generic,0,False,class_103
train_000509,train/images.npz,509,domain_07,ct,none,generic,0,False,class_043
train_000510,train/images.npz,510,domain_11,microscopy,contrast,generic,2,False,class_083
train_000511,train/images.npz,511,domain_03,xray,noise,generic,1,False,class_024
train_000512,train/images.npz,512,domain_15,microscopy,none,generic,0,False,class_104
train_000513,train/images.npz,513,domain_03,xray,none,generic,0,False,class_012
train_000514,train/images.npz,514,domain_15,microscopy,brightness,generic,1,False,class_105
train_000515,train/images.npz,515,domain_10,ct,none,generic,0,False,class_069
train_000516,train/images.npz,516,domain_13,retinal,contrast,generic,1,False,class_093
train_000517,train/images.npz,517,domain_03,xray,blur,generic,1,False,class_026
train_000518,train/images.npz,518,domain_03,xray,brightness,generic,1,False,class_026
train_000519,train/images.npz,519,domain_07,ct,none,generic,0,False,class_045
train_000520,train/images.npz,520,domain_13,retinal,noise,generic,1,False,class_094
train_000521,train/images.npz,521,domain_10,ct,contrast,generic,1,False,class_072
train_000522,train/images.npz,522,domain_11,microscopy,brightness,generic,2,False,class_088
train_000523,train/images.npz,523,domain_15,microscopy,blur,generic,1,False,class_101
train_000524,train/images.npz,524,domain_11,microscopy,contrast,generic,2,False,class_080
train_000525,train/images.npz,525,domain_05,3d_projection,brightness,generic,1,False,class_031
train_000526,train/images.npz,526,domain_10,ct,none,generic,0,False,class_074
train_000527,train/images.npz,527,domain_07,ct,none,generic,0,False,class_043
train_000528,train/images.npz,528,domain_11,microscopy,none,generic,0,False,class_082
train_000529,train/images.npz,529,domain_07,ct,none,generic,0,False,class_041
train_000530,train/images.npz,530,domain_03,xray,contrast,generic,1,False,class_013
train_000531,train/images.npz,531,domain_03,xray,noise,generic,1,False,class_015
train_000532,train/images.npz,532,domain_09,3d_projection,none,generic,0,False,class_060
